image,class,abundance,probability
1282_02_04.json,Subalpine Lupine,1,0
1024_02_02.json,American Bistort,2,0
1024_02_02.json,Sitka Valerian,3,0
1499_03_03.json,Subalpine Lupine,2,0
1817_03_03.json,Subalpine Lupine,11,0
1468_02_01.json,Mountain Daisy,1,0
1454_02_03.json,Subalpine Lupine,2,0
1755_01_02.json,Magenta Paintbrush,3,0
1755_01_02.json,American Bistort,5,0
1755_01_02.json,Subalpine Lupine,9,0
1606_01_01.json,Sharptooth Angelica,1,0
1447_01_03.json,Sitka Valerian,1,0
1447_01_03.json,Subalpine Lupine,4,0
1447_01_03.json,Sharptooth Angelica,1,0
1447_01_03.json,American Bistort,7,0
1447_01_03.json,Mountain Daisy,2,0
1294_03_02.json,Subalpine Lupine,2,0
1032_03_04.json,Subalpine Lupine,6,0
1158_01_03.json,Bracted Lousewort,11,0
1158_01_03.json,American Bistort,2,0
1291_01_04.json,Sharptooth Angelica,1,0
1291_01_04.json,Magenta Paintbrush,1,0
1037_01_02.json,Mountain Daisy,1,0
1164_01_01.json,Subalpine Lupine,7,0
1586_03_01.json,American Bistort,2,0
1586_03_01.json,Mountain Daisy,1,0
1586_03_01.json,Sharptooth Angelica,2,0
1673_03_04.json,Subalpine Lupine,10,0
1068_02_03.json,Sharptooth Angelica,2,0
1369_01_02.json,Subalpine Lupine,10,0
1369_01_02.json,American Bistort,12,0
1369_01_02.json,Magenta Paintbrush,1,0
1107_02_02.json,Sharptooth Angelica,3,0
1107_02_02.json,American Bistort,1,0
1099_03_01.json,American Bistort,1,0
1558_01_01.json,American Bistort,1,0
1114_01_02.json,Cascade Aster,2,0
1229_02_01.json,Sharptooth Angelica,1,0
1439_03_04.json,Subalpine Lupine,3,0
1439_03_04.json,American Bistort,1,0
1070_01_01.json,Mountain Daisy,1,0
1070_01_01.json,Subalpine Lupine,5,0
1070_01_01.json,Gray's Lovage,2,0
1123_01_02.json,Gray's Lovage,3,0
1701_02_01.json,Sharptooth Angelica,1,0
1553_01_03.json,American Bistort,1,0
1553_01_03.json,Bracted Lousewort,1,0
1553_01_03.json,Subalpine Lupine,1,0
1540_02_03.json,Gray's Lovage,1,0
1869_01_04.json,American Bistort,2,0
1641_01_02.json,Sitka Valerian,1,0
1641_01_02.json,Magenta Paintbrush,1,0
1641_01_02.json,Sharptooth Angelica,1,0
1641_01_02.json,Subalpine Lupine,5,0
1092_03_03.json,Subalpine Lupine,6,0
1092_03_03.json,Gray's Lovage,1,0
1689_02_04.json,North Mircoseris,1,0
1689_02_04.json,Subalpine Lupine,4,0
1396_02_04.json,American Bistort,1,0
1396_02_04.json,Subalpine Lupine,1,0
1130_02_02.json,American Bistort,39,0
1130_02_02.json,Sitka Valerian,1,0
1130_02_02.json,Subalpine Lupine,10,0
1063_02_01.json,Mountain Daisy,4,0
1063_02_01.json,Sharptooth Angelica,1,0
1063_02_01.json,Subalpine Lupine,6,0
1063_02_01.json,Gray's Lovage,2,0
1370_01_03.json,Subalpine Lupine,7,0
1842_03_03.json,Gray's Lovage,1,0
1705_03_04.json,Mountain Daisy,2,0
1401_02_03.json,Mountain Daisy,1,0
1412_01_03.json,Mountain Daisy,12,0
1412_01_03.json,American Bistort,2,0
1412_01_03.json,Subalpine Lupine,4,0
1392_03_01.json,Subalpine Lupine,1,0
1578_03_04.json,American Bistort,1,0
1368_02_01.json,Subalpine Lupine,1,0
1368_02_01.json,American Bistort,1,0
1686_03_03.json,American Bistort,1,0
1106_01_01.json,North Mircoseris,5,0
1106_01_01.json,Subalpine Lupine,13,0
1354_02_03.json,Mountain Daisy,1,0
1425_01_03.json,American Bistort,1,0
1582_02_04.json,Subalpine Lupine,3,0
1582_02_04.json,Mountain Daisy,1,0
1399_03_03.json,Bracted Lousewort,1,0
1419_01_01.json,Magenta Paintbrush,2,0
1419_01_01.json,Mountain Daisy,10,0
1419_01_01.json,American Bistort,6,0
1419_01_01.json,Subalpine Lupine,13,0
1419_01_01.json,Gray's Lovage,1,0
1050_03_04.json,Mountain Daisy,2,0
1559_02_02.json,American Bistort,3,0
1559_02_02.json,Mountain Daisy,3,0
1559_02_02.json,Sharptooth Angelica,1,0
1559_02_02.json,Subalpine Lupine,13,0
1559_02_02.json,Magenta Paintbrush,1,0
1884_02_01.json,Subalpine Lupine,5,0
1737_01_02.json,Mountain Daisy,2,0
1737_01_02.json,Subalpine Lupine,3,0
1591_01_04.json,Subalpine Lupine,5,0
1436_02_03.json,American Bistort,1,0
1436_02_03.json,Subalpine Lupine,1,0
1436_02_03.json,Magenta Paintbrush,1,0
1046_02_02.json,Subalpine Lupine,26,0
1046_02_02.json,North Mircoseris,2,0
1046_02_02.json,Sitka Valerian,1,0
1115_02_01.json,American Bistort,3,0
1115_02_01.json,Subalpine Lupine,12,0
1228_01_02.json,Gray's Lovage,1,0
1129_02_03.json,American Bistort,1,0
1849_03_01.json,Subalpine Lupine,5,0
1176_01_02.json,American Bistort,17,0
1176_01_02.json,Subalpine Lupine,25,0
1025_01_01.json,Subalpine Lupine,9,0
1277_02_03.json,American Bistort,7,0
1277_02_03.json,Subalpine Lupine,2,0
1019_01_03.json,American Bistort,1,0
1019_01_03.json,Subalpine Lupine,13,0
1318_02_02.json,American Bistort,5,0
1469_01_02.json,Magenta Paintbrush,1,0
1469_01_02.json,American Bistort,5,0
1469_01_02.json,Sharptooth Angelica,1,0
1173_03_04.json,Mountain Daisy,1,0
1286_03_01.json,American Bistort,9,0
1286_03_01.json,Magenta Paintbrush,1,0
1768_02_03.json,Subalpine Lupine,1,0
1768_02_03.json,Mountain Daisy,1,0
1506_01_03.json,American Bistort,1,0
1506_01_03.json,Mountain Daisy,3,0
1754_02_01.json,American Bistort,3,0
1754_02_01.json,Subalpine Lupine,14,0
1607_02_02.json,Subalpine Lupine,5,0
1747_01_01.json,Mountain Daisy,2,0
1515_02_03.json,Gray's Lovage,3,0
1515_02_03.json,Subalpine Lupine,6,0
1529_02_01.json,Subalpine Lupine,2,0
1258_01_01.json,Sharptooth Angelica,4,0
1258_01_01.json,Subalpine Lupine,11,0
1611_03_04.json,Sharptooth Angelica,3,0
1611_03_04.json,Subalpine Lupine,7,0
1839_03_02.json,Mountain Daisy,7,0
1165_02_02.json,Subalpine Lupine,16,0
1626_03_04.json,Mountain Daisy,1,0
1253_01_03.json,North Mircoseris,3,0
1253_01_03.json,Subalpine Lupine,2,0
1152_02_02.json,Subalpine Lupine,14,0
1152_02_02.json,Magenta Paintbrush,1,0
1770_01_01.json,Subalpine Lupine,12,0
1770_01_01.json,Mountain Daisy,1,0
1770_01_01.json,American Bistort,2,0
1339_03_04.json,American Bistort,7,0
1339_03_04.json,Subalpine Lupine,2,0
1144_03_04.json,Subalpine Lupine,5,0
1630_02_02.json,Subalpine Lupine,4,0
1240_02_03.json,Cascade Aster,2,0
1240_02_03.json,Scarlet Paintbrush,1,0
1494_01_04.json,Subalpine Lupine,13,0
1494_01_04.json,American Bistort,6,0
1494_01_04.json,Mountain Daisy,1,0
1632_01_02.json,Subalpine Lupine,9,0
1632_01_02.json,Magenta Paintbrush,1,0
1632_01_02.json,Mountain Daisy,1,0
1491_03_02.json,American Bistort,2,0
1491_03_02.json,Subalpine Lupine,4,0
1637_03_04.json,Subalpine Lupine,1,0
1003_01_01.json,American Bistort,1,0
1251_02_03.json,Mountain Daisy,3,0
1251_02_03.json,Sharptooth Angelica,5,0
1251_02_03.json,Subalpine Lupine,6,0
1198_02_04.json,Subalpine Lupine,2,0
1155_03_04.json,Cascade Aster,3,0
1487_02_04.json,American Bistort,1,0
1809_02_04.json,American Bistort,4,0
1809_02_04.json,Mountain Daisy,1,0
1772_02_01.json,Mountain Daisy,2,0
1772_02_01.json,Gray's Lovage,3,0
1621_02_02.json,American Bistort,1,0
1478_01_02.json,Subalpine Lupine,2,0
1162_03_04.json,Bracted Lousewort,5,0
1162_03_04.json,Magenta Paintbrush,3,0
1745_02_01.json,American Bistort,2,0
1745_02_01.json,Magenta Paintbrush,4,0
1616_02_02.json,Mountain Daisy,1,0
1034_01_01.json,Subalpine Lupine,1,0
1788_03_01.json,Subalpine Lupine,9,0
1249_01_01.json,Subalpine Lupine,5,0
1249_01_01.json,Broadleaf Arnica,1,0
1828_03_02.json,Subalpine Lupine,9,0
1174_02_02.json,Sharptooth Angelica,6,0
1605_01_02.json,Mountain Daisy,1,0
1605_01_02.json,Subalpine Lupine,6,0
1504_02_03.json,Sitka Valerian,1,0
1538_02_01.json,American Bistort,1,0
1538_02_01.json,Subalpine Lupine,1,0
1434_01_03.json,American Bistort,1,0
1434_01_03.json,North Mircoseris,1,0
1434_01_03.json,Subalpine Lupine,29,0
1388_03_03.json,Sharptooth Angelica,5,0
1593_02_04.json,Subalpine Lupine,7,0
1593_02_04.json,Sharptooth Angelica,1,0
1593_02_04.json,Mountain Daisy,4,0
1666_02_01.json,Subalpine Lupine,5,0
1666_02_01.json,Broadleaf Arnica,8,0
1666_02_01.json,American Bistort,1,0
1379_02_01.json,Magenta Paintbrush,3,0
1379_02_01.json,American Bistort,3,0
1044_01_02.json,Gray's Lovage,4,0
1044_01_02.json,Subalpine Lupine,3,0
1864_03_03.json,Mountain Daisy,1,0
1057_02_02.json,American Bistort,1,0
1057_02_02.json,Subalpine Lupine,2,0
1104_02_01.json,Subalpine Lupine,4,0
1239_01_02.json,Mountain Daisy,1,0
1585_03_02.json,Subalpine Lupine,2,0
1723_03_04.json,Subalpine Lupine,1,0
1548_02_02.json,Gray's Lovage,1,0
1726_01_02.json,American Bistort,2,0
1427_02_03.json,American Bistort,3,0
1642_01_01.json,Sharptooth Angelica,1,0
1642_01_01.json,Subalpine Lupine,4,0
1711_01_02.json,American Bistort,1,0
1711_01_02.json,Gray's Lovage,1,0
1853_03_03.json,American Bistort,1,0
1133_02_01.json,Mountain Daisy,3,0
1133_02_01.json,Subalpine Lupine,2,0
1714_03_04.json,Subalpine Lupine,1,0
1073_01_02.json,Subalpine Lupine,3,0
1372_02_03.json,Subalpine Lupine,2,0
1403_01_03.json,American Bistort,2,0
1403_01_03.json,Magenta Paintbrush,1,0
1651_02_01.json,Magenta Paintbrush,2,0
1651_02_01.json,American Bistort,2,0
1137_03_04.json,North Mircoseris,1,0
1137_03_04.json,Subalpine Lupine,1,0
1542_01_03.json,Subalpine Lupine,5,0
1233_02_03.json,Sharptooth Angelica,2,0
1394_01_04.json,American Bistort,2,0
1394_01_04.json,Gray's Lovage,2,0
1394_01_04.json,Subalpine Lupine,1,0
1655_03_04.json,Subalpine Lupine,9,0
1387_02_04.json,Subalpine Lupine,3,0
1220_01_03.json,Subalpine Lupine,17,0
1220_01_03.json,Gray's Lovage,3,0
1551_02_03.json,American Bistort,17,0
1551_02_03.json,Bracted Lousewort,2,0
1551_02_03.json,Magenta Paintbrush,1,0
1551_02_03.json,Subalpine Lupine,34,0
1650_01_02.json,Subalpine Lupine,24,0
1650_01_02.json,American Bistort,2,0
1878_01_04.json,American Bistort,18,0
1083_03_03.json,American Bistort,1,0
1734_01_01.json,American Bistort,1,0
1409_02_02.json,Magenta Paintbrush,1,0
1409_02_02.json,Mountain Daisy,1,0
1708_01_03.json,Subalpine Lupine,1,0
1662_03_04.json,Subalpine Lupine,28,0
1662_03_04.json,Magenta Paintbrush,5,0
1662_03_04.json,American Bistort,1,0
1378_01_02.json,Magenta Paintbrush,3,0
1378_01_02.json,Sharptooth Angelica,1,0
1378_01_02.json,Mountain Daisy,1,0
1378_01_02.json,American Bistort,3,0
1378_01_02.json,Subalpine Lupine,1,0
1116_02_02.json,Cascade Aster,6,0
1045_02_01.json,Subalpine Lupine,18,0
1045_02_01.json,Gray's Lovage,1,0
1217_01_03.json,Subalpine Lupine,21,0
1217_01_03.json,Gray's Lovage,3,0
1100_03_04.json,American Bistort,1,0
1100_03_04.json,North Mircoseris,2,0
1100_03_04.json,Subalpine Lupine,6,0
1549_01_01.json,American Bistort,15,0
1549_01_01.json,Subalpine Lupine,5,0
1549_01_01.json,Bracted Lousewort,3,0
1674_02_02.json,Subalpine Lupine,3,0
1727_02_01.json,Gray's Lovage,1,0
1727_02_01.json,American Bistort,3,0
1727_02_01.json,Subalpine Lupine,1,0
1575_01_03.json,Subalpine Lupine,2,0
1479_02_01.json,Mountain Daisy,3,0
1479_02_01.json,American Bistort,1,0
1479_02_01.json,Gray's Lovage,1,0
1479_02_01.json,Subalpine Lupine,13,0
1445_02_03.json,American Bistort,5,0
1744_01_02.json,Bracted Lousewort,4,0
1744_01_02.json,American Bistort,7,0
1744_01_02.json,Magenta Paintbrush,1,0
1744_01_02.json,Subalpine Lupine,14,0
1806_03_03.json,Mountain Daisy,1,0
1035_02_02.json,Subalpine Lupine,1,0
1035_02_02.json,Sharptooth Angelica,1,0
1293_02_04.json,Mountain Daisy,1,0
1293_02_04.json,Magenta Paintbrush,1,0
1741_03_04.json,Mountain Daisy,2,0
1149_01_03.json,American Bistort,2,0
1149_01_03.json,Magenta Paintbrush,3,0
1149_01_03.json,Subalpine Lupine,24,0
1757_02_02.json,Cascade Aster,4,0
1456_01_03.json,American Bistort,1,0
1633_02_01.json,Sharptooth Angelica,1,0
1760_02_02.json,Mountain Daisy,2,0
1760_02_02.json,Sharptooth Angelica,4,0
1760_02_02.json,American Bistort,1,0
1760_02_02.json,Subalpine Lupine,4,0
1461_01_03.json,Subalpine Lupine,3,0
1014_03_04.json,Subalpine Lupine,3,0
1310_02_03.json,Subalpine Lupine,16,0
1310_02_03.json,American Bistort,1,0
1142_01_01.json,Cascade Aster,10,0
1831_03_03.json,Subalpine Lupine,8,0
1002_02_02.json,Sharptooth Angelica,3,0
1303_01_03.json,American Bistort,16,0
1472_02_03.json,American Bistort,2,0
1773_01_02.json,Mountain Daisy,1,0
1620_01_01.json,Subalpine Lupine,19,0
1620_01_01.json,Magenta Paintbrush,7,0
1620_01_01.json,Sharptooth Angelica,1,0
1620_01_01.json,Mountain Daisy,2,0
1248_01_04.json,Broadleaf Arnica,5,0
1752_03_02.json,Broadleaf Arnica,1,0
1280_02_02.json,Sharptooth Angelica,2,0
1293_01_02.json,Mountain Daisy,2,0
1293_01_02.json,Magenta Paintbrush,1,0
1293_01_02.json,Subalpine Lupine,3,0
1035_01_04.json,Gray's Lovage,3,0
1035_01_04.json,Sharptooth Angelica,2,0
1192_02_03.json,North Mircoseris,4,0
1192_02_03.json,Subalpine Lupine,6,0
1803_02_03.json,Mountain Daisy,1,0
1803_02_03.json,Subalpine Lupine,8,0
1296_03_04.json,Subalpine Lupine,3,0
1296_03_04.json,Mountain Daisy,3,0
1030_03_02.json,Subalpine Lupine,6,0
1744_02_04.json,American Bistort,1,0
1744_02_04.json,Magenta Paintbrush,5,0
1744_02_04.json,Bracted Lousewort,1,0
1744_02_04.json,Gray's Lovage,2,0
1744_02_04.json,Subalpine Lupine,4,0
1834_02_03.json,American Bistort,1,0
1834_02_03.json,Mountain Daisy,1,0
1007_03_02.json,Subalpine Lupine,16,0
1486_02_01.json,American Bistort,5,0
1486_02_01.json,Subalpine Lupine,12,0
1002_01_04.json,American Bistort,3,0
1518_03_02.json,American Bistort,1,0
1477_03_03.json,Subalpine Lupine,2,0
1636_03_01.json,Subalpine Lupine,1,0
1765_03_02.json,American Bistort,4,0
1495_01_01.json,Subalpine Lupine,4,0
1760_01_04.json,American Bistort,7,0
1760_01_04.json,Subalpine Lupine,1,0
1329_03_01.json,American Bistort,5,0
1827_01_03.json,American Bistort,2,0
1827_01_03.json,Subalpine Lupine,9,0
1315_03_03.json,Cascade Aster,3,0
1878_02_02.json,American Bistort,11,0
1878_02_02.json,Gray's Lovage,1,0
1650_02_04.json,Subalpine Lupine,2,0
1650_02_04.json,American Bistort,1,0
1124_03_02.json,American Bistort,1,0
1124_03_02.json,Subalpine Lupine,10,0
1599_02_03.json,American Bistort,2,0
1599_02_03.json,Magenta Paintbrush,1,0
1599_02_03.json,Mountain Daisy,1,0
1387_01_02.json,Gray's Lovage,1,0
1086_02_03.json,North Mircoseris,2,0
1086_02_03.json,Subalpine Lupine,1,0
1729_03_03.json,Subalpine Lupine,2,0
1394_02_02.json,Subalpine Lupine,5,0
1132_02_04.json,American Bistort,39,0
1132_02_04.json,Subalpine Lupine,6,0
1646_03_02.json,Subalpine Lupine,2,0
1715_03_01.json,Subalpine Lupine,1,0
1236_03_03.json,American Bistort,1,0
1643_01_04.json,Subalpine Lupine,1,0
1674_01_04.json,American Bistort,1,0
1859_03_04.json,Mountain Daisy,1,0
1722_03_01.json,Mountain Daisy,3,0
1722_03_01.json,Subalpine Lupine,3,0
1563_03_03.json,Subalpine Lupine,1,0
1378_02_04.json,American Bistort,3,0
1378_02_04.json,Subalpine Lupine,1,0
1882_03_02.json,Subalpine Lupine,1,0
1592_02_01.json,American Bistort,3,0
1409_01_04.json,Mountain Daisy,2,0
1113_03_02.json,Subalpine Lupine,5,0
1113_03_02.json,Mountain Daisy,2,0
1861_02_03.json,American Bistort,1,0
1861_02_03.json,Subalpine Lupine,4,0
1726_02_04.json,American Bistort,1,0
1681_01_03.json,Subalpine Lupine,15,0
1681_01_03.json,Mountain Daisy,1,0
1057_01_04.json,North Mircoseris,1,0
1057_01_04.json,Subalpine Lupine,1,0
1422_03_03.json,Mountain Daisy,1,0
1422_03_03.json,American Bistort,1,0
1663_03_01.json,Subalpine Lupine,2,0
1044_02_04.json,Sharptooth Angelica,2,0
1692_02_03.json,American Bistort,1,0
1593_01_02.json,Sitka Valerian,2,0
1593_01_02.json,Mountain Daisy,2,0
1593_01_02.json,Subalpine Lupine,10,0
1340_03_03.json,Subalpine Lupine,1,0
1340_03_03.json,Sharptooth Angelica,2,0
1872_01_03.json,Sitka Valerian,2,0
1872_01_03.json,American Bistort,1,0
1872_01_03.json,Subalpine Lupine,5,0
1218_03_02.json,Broadleaf Arnica,1,0
1879_01_01.json,American Bistort,1,0
1879_01_01.json,Subalpine Lupine,5,0
1699_02_01.json,Magenta Paintbrush,10,0
1699_02_01.json,American Bistort,11,0
1699_02_01.json,Mountain Daisy,16,0
1699_02_01.json,Broadleaf Arnica,3,0
1845_01_03.json,Subalpine Lupine,4,0
1845_01_03.json,Mountain Daisy,2,0
1654_03_01.json,Subalpine Lupine,2,0
1668_03_03.json,American Bistort,1,0
1668_03_03.json,Subalpine Lupine,4,0
1429_03_01.json,American Bistort,23,0
1060_01_04.json,Cascade Aster,3,0
1415_03_03.json,Subalpine Lupine,4,0
1856_02_03.json,Subalpine Lupine,7,0
1065_03_02.json,Subalpine Lupine,3,0
1136_03_01.json,Subalpine Lupine,17,0
1136_03_01.json,Gray's Lovage,1,0
1711_02_04.json,Subalpine Lupine,1,0
1711_02_04.json,American Bistort,1,0
1786_02_03.json,Subalpine Lupine,2,0
1150_02_04.json,Cascade Aster,1,0
1624_03_02.json,American Bistort,1,0
1198_01_02.json,Subalpine Lupine,1,0
1632_02_04.json,Subalpine Lupine,5,0
1632_02_04.json,Mountain Daisy,1,0
1494_02_02.json,Magenta Paintbrush,2,0
1494_02_02.json,Sitka Valerian,2,0
1494_02_02.json,American Bistort,1,0
1494_02_02.json,Mountain Daisy,1,0
1494_02_02.json,Subalpine Lupine,14,0
1795_01_03.json,Subalpine Lupine,2,0
1015_03_01.json,Subalpine Lupine,5,0
1605_02_04.json,Mountain Daisy,4,0
1171_03_02.json,Subalpine Lupine,7,0
1501_03_03.json,American Bistort,1,0
1501_03_03.json,Subalpine Lupine,7,0
1174_01_04.json,Subalpine Lupine,1,0
1174_01_04.json,North Mircoseris,3,0
1292_02_01.json,Mountain Daisy,2,0
1292_02_01.json,Subalpine Lupine,1,0
1613_03_02.json,Mountain Daisy,1,0
1263_03_03.json,Subalpine Lupine,4,0
1478_02_04.json,Subalpine Lupine,4,0
1212_01_02.json,Subalpine Lupine,1,0
1341_01_01.json,Subalpine Lupine,3,0
1708_03_04.json,Subalpine Lupine,2,0
1708_03_04.json,Mountain Daisy,2,0
1873_03_01.json,American Bistort,2,0
1873_03_01.json,Mountain Daisy,1,0
1873_03_01.json,Subalpine Lupine,1,0
1873_03_01.json,Gray's Lovage,1,0
1113_02_03.json,Subalpine Lupine,23,0
1662_01_03.json,Magenta Paintbrush,1,0
1430_02_01.json,American Bistort,1,0
1217_03_04.json,Subalpine Lupine,2,0
1882_02_03.json,American Bistort,1,0
1882_02_03.json,Subalpine Lupine,9,0
1100_01_03.json,American Bistort,2,0
1100_01_03.json,Sitka Valerian,1,0
1100_01_03.json,North Mircoseris,1,0
1201_02_02.json,Sitka Valerian,3,0
1575_03_04.json,Mountain Daisy,1,0
1575_03_04.json,Subalpine Lupine,1,0
1680_03_01.json,Magenta Paintbrush,3,0
1137_01_03.json,American Bistort,1,0
1365_02_01.json,Subalpine Lupine,1,0
1236_02_02.json,Mountain Daisy,1,0
1236_02_02.json,Sharptooth Angelica,1,0
1090_02_04.json,Cascade Aster,10,0
1542_03_04.json,American Bistort,1,0
1542_03_04.json,Subalpine Lupine,1,0
1394_03_03.json,Mountain Daisy,1,0
1394_03_03.json,Subalpine Lupine,2,0
1414_01_01.json,Subalpine Lupine,1,0
1646_02_03.json,Subalpine Lupine,6,0
1554_02_02.json,Subalpine Lupine,1,0
1220_03_04.json,Subalpine Lupine,3,0
1220_03_04.json,Scarlet Paintbrush,1,0
1086_03_02.json,Subalpine Lupine,1,0
1086_03_02.json,North Mircoseris,1,0
1878_03_03.json,American Bistort,9,0
1118_02_01.json,North Mircoseris,2,0
1118_02_01.json,Subalpine Lupine,12,0
1376_01_01.json,American Bistort,1,0
1599_03_02.json,Sharptooth Angelica,2,0
1599_03_02.json,Mountain Daisy,2,0
1599_03_02.json,Subalpine Lupine,1,0
1844_03_01.json,American Bistort,1,0
1124_02_03.json,Subalpine Lupine,12,0
1124_02_03.json,American Bistort,1,0
1028_01_01.json,Subalpine Lupine,8,0
1461_03_04.json,Subalpine Lupine,5,0
1014_01_03.json,Subalpine Lupine,8,0
1315_02_02.json,Cascade Aster,3,0
1246_02_01.json,Subalpine Lupine,1,0
1537_01_01.json,Subalpine Lupine,6,0
1464_01_02.json,Subalpine Lupine,8,0
1765_02_03.json,American Bistort,7,0
1822_02_04.json,Subalpine Lupine,10,0
1619_01_02.json,Sharptooth Angelica,1,0
1831_01_04.json,Magenta Paintbrush,5,0
1831_01_04.json,Mountain Daisy,3,0
1831_01_04.json,American Bistort,2,0
1518_02_03.json,Mountain Daisy,4,0
1303_03_04.json,American Bistort,2,0
1477_02_02.json,Subalpine Lupine,3,0
1524_02_01.json,Mountain Daisy,2,0
1524_02_01.json,Magenta Paintbrush,1,0
1524_02_01.json,Subalpine Lupine,3,0
1524_02_01.json,American Bistort,1,0
1007_02_03.json,Subalpine Lupine,14,0
1269_01_03.json,Broadleaf Arnica,1,0
1168_02_02.json,Subalpine Lupine,1,0
1262_01_01.json,Subalpine Lupine,33,0
1331_01_02.json,Sharptooth Angelica,3,0
1331_01_02.json,American Bistort,1,0
1030_02_03.json,American Bistort,1,0
1030_02_03.json,Subalpine Lupine,9,0
1803_03_02.json,Subalpine Lupine,5,0
1806_01_04.json,Subalpine Lupine,3,0
1488_01_04.json,American Bistort,1,0
1192_03_02.json,North Mircoseris,1,0
1192_03_02.json,American Bistort,1,0
1192_03_02.json,Subalpine Lupine,9,0
1741_01_03.json,Subalpine Lupine,3,0
1741_01_03.json,Mountain Daisy,3,0
1500_01_01.json,American Bistort,7,0
1752_02_03.json,American Bistort,1,0
1752_02_03.json,Broadleaf Arnica,4,0
1752_02_03.json,Subalpine Lupine,2,0
1149_03_04.json,Subalpine Lupine,11,0
1815_02_04.json,Gray's Lovage,2,0
1815_02_04.json,Subalpine Lupine,4,0
1815_02_04.json,American Bistort,1,0
1322_02_02.json,Mountain Daisy,5,0
1271_02_01.json,Subalpine Lupine,9,0
1263_02_02.json,Subalpine Lupine,2,0
1263_02_02.json,American Bistort,2,0
1517_03_04.json,Subalpine Lupine,1,0
1613_02_03.json,Sitka Valerian,1,0
1441_01_01.json,Subalpine Lupine,2,0
